idTerytGmina,idTerytWojewodztwo,Wojewodztwo,Powiat,Gmina,GminaTyp,idTypPodmiotu,Typ Podmiotu,idKategoriaUczniow,Kategoria uczniów,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30 i więcej
2410012,24,ŚLĄSKIE,pszczyński,Goczałkowice-Zdrój,Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,2,,10,8,3,,,,,,,,,,,,
2410022,24,ŚLĄSKIE,pszczyński,Kobiór,Gm,1,Przedszkole,1,Dzieci lub młodzież,,39,47,47,56,,,,,,,,,,,,,,,,,,,,,,,,
2410022,24,ŚLĄSKIE,pszczyński,Kobiór,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,44,66,61,51,71,49,63,42,,,,,1,,,,,,,,,,,
2410032,24,ŚLĄSKIE,pszczyński,Miedźna,Gm,1,Przedszkole,1,Dzieci lub młodzież,1,175,191,245,74,,,,,,,,,,,,,,,,,,,,,,,,
2410032,24,ŚLĄSKIE,pszczyński,Miedźna,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,16,6,2,114,4,,,,,,,,,,,,,,,,,,,,,,,
2410032,24,ŚLĄSKIE,pszczyński,Miedźna,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,4,206,175,203,225,186,204,202,55,3,,,,,,,,,,,,,,,
2410032,24,ŚLĄSKIE,pszczyński,Miedźna,Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,33,59,47,43,37,,,,,,,,,,,,
2410032,24,ŚLĄSKIE,pszczyński,Miedźna,Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,
2410042,24,ŚLĄSKIE,pszczyński,Pawłowice,Gm,1,Przedszkole,1,Dzieci lub młodzież,21,158,213,227,220,3,,,,,,,,,,,,,,,,,,,,,,,
2410042,24,ŚLĄSKIE,pszczyński,Pawłowice,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,198,244,227,211,214,243,244,120,3,,,,,,,,,,,,,,,
2410042,24,ŚLĄSKIE,pszczyński,Pawłowice,Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,33,68,78,56,33,,,,,,,,,,,,
2410042,24,ŚLĄSKIE,pszczyński,Pawłowice,Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,30,41,63,49,52,56,1,,,,,,,,,,
2410042,24,ŚLĄSKIE,pszczyński,Pawłowice,Gm,81,Punkt przedszkolny,1,Dzieci lub młodzież,,4,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,
2410042,24,ŚLĄSKIE,pszczyński,Pawłowice,Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,6,15,28,23,3,,,,,,,,,,,,
2410053,24,ŚLĄSKIE,pszczyński,Pszczyna,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,18,481,581,593,615,19,5,,,,,,,,,,,,,,,,,,,,,,
2410053,24,ŚLĄSKIE,pszczyński,Pszczyna,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,48,56,52,71,1,,,,,,,,,,,,,,,,,,,,,,,
2410053,24,ŚLĄSKIE,pszczyński,Pszczyna,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,7,640,655,638,656,682,693,742,340,19,11,10,1,1,,,,,,,,,,,
2410053,24,ŚLĄSKIE,pszczyński,Pszczyna,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,181,318,275,287,225,1,1,,,,,,,,,,
2410053,24,ŚLĄSKIE,pszczyński,Pszczyna,M-Gm,14,Liceum ogólnokształcące,2,Dorośli,,,,,,,,,,,,,,,,,8,15,22,14,7,11,3,2,,6,2,3,28
2410053,24,ŚLĄSKIE,pszczyński,Pszczyna,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,156,272,273,213,236,182,8,1,,,,,,,,,
2410053,24,ŚLĄSKIE,pszczyński,Pszczyna,M-Gm,19,Szkoła policealna,3,Bez kategorii,,,,,,,,,,,,,,,,,,4,10,17,10,5,8,7,5,1,1,3,73
2410053,24,ŚLĄSKIE,pszczyński,Pszczyna,M-Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,,2,7,3,5,9,8,5,,,,,,,
2410053,24,ŚLĄSKIE,pszczyński,Pszczyna,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,82,176,158,124,32,14,2,,,,,,,,,,
2410053,24,ŚLĄSKIE,pszczyński,Pszczyna,M-Gm,94,Branżowa szkoła II stopnia,3,Bez kategorii,,,,,,,,,,,,,,,,8,32,30,14,7,1,1,,,,1,,,
2410062,24,ŚLĄSKIE,pszczyński,Suszec,Gm,1,Przedszkole,1,Dzieci lub młodzież,6,106,138,154,143,1,,,,,,,,,,,,,,,,,,,,,,,
2410062,24,ŚLĄSKIE,pszczyński,Suszec,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,10,14,21,20,,,,,,,,,,,,,,,,,,,,,,,,
2410062,24,ŚLĄSKIE,pszczyński,Suszec,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,4,173,171,175,166,159,196,187,71,2,,,,,,,,,,,,,,,
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,1,Przedszkole,1,Dzieci lub młodzież,48,443,486,541,493,14,,,,,,,,,,,,,,,,,,,,,,,
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,15,480,496,492,529,466,517,510,318,42,13,10,6,3,1,,,,,,,,,,
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,160,335,369,347,307,3,,,,,,,,,,,
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,14,Liceum ogólnokształcące,2,Dorośli,,,,,,,,,,,,,,,,7,57,40,43,19,14,11,13,8,5,3,4,4,93
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,208,433,388,393,411,372,11,2,,1,,,,,,,
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,19,Szkoła policealna,3,Bez kategorii,,,,,,,,,,,,,,,,,5,56,106,82,64,43,71,44,25,20,11,23,667
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,1,2,7,5,7,5,7,7,,,,,,,
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,27,Liceum sztuk plastycznych,3,Bez kategorii,,,,,,,,,,,,,8,18,25,19,23,15,,,,,,,,,,,
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,81,Punkt przedszkolny,1,Dzieci lub młodzież,1,2,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,85,Szkoła muzyczna I stopnia,3,Bez kategorii,,,,,3,5,23,21,33,26,32,18,16,6,5,1,2,,,,,,,,,,,,
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,85,176,189,163,56,18,2,5,1,,,,,,,,
2411011,24,ŚLĄSKIE,raciborski,Racibórz,M,94,Branżowa szkoła II stopnia,3,Bez kategorii,,,,,,,,,,,,,,,,1,16,10,4,,,,,,,,,,
2411022,24,ŚLĄSKIE,raciborski,Kornowac,Gm,1,Przedszkole,1,Dzieci lub młodzież,8,42,58,40,48,3,,,,,,,,,,,,,,,,,,,,,,,
2411022,24,ŚLĄSKIE,raciborski,Kornowac,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,1,4,12,6,,,,,,,,,,,,,,,,,,,,,,,,
2411022,24,ŚLĄSKIE,raciborski,Kornowac,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,68,54,61,63,45,61,56,44,,,,,,,,,,,,,,,,
2411033,24,ŚLĄSKIE,raciborski,Krzanowice,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,4,35,45,50,46,1,,,,,,,,,,,,,,,,,,,,,,,
2411033,24,ŚLĄSKIE,raciborski,Krzanowice,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,38,46,47,67,41,43,49,27,,,,,,,,,,,,,,,,
2411042,24,ŚLĄSKIE,raciborski,Krzyżanowice,Gm,1,Przedszkole,1,Dzieci lub młodzież,11,97,89,104,98,,,,,,,,,,,,,,,,,,,,,,,,
2411042,24,ŚLĄSKIE,raciborski,Krzyżanowice,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,119,97,104,133,122,115,85,44,2,,,,,,,,,,,,,,,
2411053,24,ŚLĄSKIE,raciborski,Kuźnia Raciborska,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,5,93,89,119,101,1,,,,,,,,,,,,,,,,,,,,,,,
2411053,24,ŚLĄSKIE,raciborski,Kuźnia Raciborska,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,4,91,102,95,105,102,121,108,63,14,10,8,,,,,,,,,,,,,
2411053,24,ŚLĄSKIE,raciborski,Kuźnia Raciborska,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,1,5,13,21,6,,,,,,,,,,,,
2411062,24,ŚLĄSKIE,raciborski,Nędza,Gm,1,Przedszkole,1,Dzieci lub młodzież,4,64,57,78,57,1,,,,,,,,,,,,,,,,,,,,,,,
2411062,24,ŚLĄSKIE,raciborski,Nędza,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,60,72,60,57,51,59,50,31,1,,,,,,,,,,,,,,,
2411072,24,ŚLĄSKIE,raciborski,Pietrowice Wielkie,Gm,1,Przedszkole,1,Dzieci lub młodzież,3,65,62,73,62,,,,,,,,,,,,,,,,,,,,,,,,
2411072,24,ŚLĄSKIE,raciborski,Pietrowice Wielkie,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,66,81,43,70,66,63,52,42,1,,,,,,,,,,,,,,,
2411082,24,ŚLĄSKIE,raciborski,Rudnik,Gm,1,Przedszkole,1,Dzieci lub młodzież,1,41,45,53,32,,,,,,,,,,,,,,,,,,,,,,,,
2411082,24,ŚLĄSKIE,raciborski,Rudnik,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,7,45,52,33,47,52,34,61,24,1,,,,,,,,,,,,,,,
2412013,24,ŚLĄSKIE,rybnicki,Czerwionka-Leszczyny,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,10,254,305,371,379,8,,,,,,,,,,,,,,,,,,,,,,,
2412013,24,ŚLĄSKIE,rybnicki,Czerwionka-Leszczyny,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,55,48,71,76,1,,,,,,,,,,,,,,,,,,,,,,,
2412013,24,ŚLĄSKIE,rybnicki,Czerwionka-Leszczyny,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,477,398,460,441,483,481,504,237,9,4,1,,,,,,,,,,,,,
2412013,24,ŚLĄSKIE,rybnicki,Czerwionka-Leszczyny,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,19,33,23,20,24,,,,,,,,,,,,
2412013,24,ŚLĄSKIE,rybnicki,Czerwionka-Leszczyny,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,97,118,94,84,101,101,4,,,,,,,,,,
2412013,24,ŚLĄSKIE,rybnicki,Czerwionka-Leszczyny,M-Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,1,4,2,1,2,1,1,3,,,,,,,
2412013,24,ŚLĄSKIE,rybnicki,Czerwionka-Leszczyny,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,22,43,58,66,16,5,4,,,,,,,,,,
2412022,24,ŚLĄSKIE,rybnicki,Gaszowice,Gm,1,Przedszkole,1,Dzieci lub młodzież,5,71,83,99,101,2,,,,,,,,,,,,,,,,,,,,,,,
2412022,24,ŚLĄSKIE,rybnicki,Gaszowice,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,12,9,14,13,,,,,,,,,,,,,,,,,,,,,,,,
2412022,24,ŚLĄSKIE,rybnicki,Gaszowice,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,115,126,110,100,131,99,116,58,1,,,,,,,,,,,,,,,
2412032,24,ŚLĄSKIE,rybnicki,Jejkowice,Gm,1,Przedszkole,1,Dzieci lub młodzież,,35,38,52,,,,,,,,,,,,,,,,,,,,,,,,,
2412032,24,ŚLĄSKIE,rybnicki,Jejkowice,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,2,3,4,37,1,,,,,,,,,,,,,,,,,,,,,,,
2412032,24,ŚLĄSKIE,rybnicki,Jejkowice,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,53,53,49,46,52,54,57,30,,,,,,,,,,,,,,,,
2412042,24,ŚLĄSKIE,rybnicki,Lyski,Gm,1,Przedszkole,1,Dzieci lub młodzież,,58,70,73,90,2,,,,,,,,,,,,,,,,,,,,,,,
2412042,24,ŚLĄSKIE,rybnicki,Lyski,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,2,10,18,20,19,,,,,,,,,,,,,,,,,,,,,,,,
2412042,24,ŚLĄSKIE,rybnicki,Lyski,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,84,109,104,95,96,90,107,51,,,,,,,,,,,,,,,,
2412052,24,ŚLĄSKIE,rybnicki,Świerklany,Gm,1,Przedszkole,1,Dzieci lub młodzież,3,100,161,157,150,3,1,,,,,,,,,,,,,,,,,,,,,,
2412052,24,ŚLĄSKIE,rybnicki,Świerklany,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,170,158,173,168,169,168,152,85,1,,,1,,,,,,,,,,,,
2413011,24,ŚLĄSKIE,tarnogórski,Kalety,M,1,Przedszkole,1,Dzieci lub młodzież,4,61,66,91,54,4,1,,,,,,,,,,,,,,,,,,,,,,
2413011,24,ŚLĄSKIE,tarnogórski,Kalety,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,4,80,70,72,81,83,92,80,61,,1,,,,,,,,,,,,,,
2413011,24,ŚLĄSKIE,tarnogórski,Kalety,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,,,2,9,5,,,,,,,,,,,,
2413011,24,ŚLĄSKIE,tarnogórski,Kalety,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,,3,6,11,2,,,,,,,,,,,,
2413011,24,ŚLĄSKIE,tarnogórski,Kalety,M,85,Szkoła muzyczna I stopnia,3,Bez kategorii,,,,,,3,3,1,4,2,,1,2,,2,,,,,,,,,,,,,,
2413011,24,ŚLĄSKIE,tarnogórski,Kalety,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,,,3,5,1,,,,,,,,,,,,
2413021,24,ŚLĄSKIE,tarnogórski,Miasteczko Śląskie,M,1,Przedszkole,1,Dzieci lub młodzież,2,44,75,66,73,1,,,,,,,,,,,,,,,,,,,,,,,
2413021,24,ŚLĄSKIE,tarnogórski,Miasteczko Śląskie,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,61,63,67,68,72,65,78,40,2,2,,1,,,,,,,,,,,,
2413031,24,ŚLĄSKIE,tarnogórski,Radzionków,M,1,Przedszkole,1,Dzieci lub młodzież,15,124,169,195,155,,,,,,,,,,,,,,,,,,,,,,,,
2413031,24,ŚLĄSKIE,tarnogórski,Radzionków,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,4,218,200,183,227,188,191,206,142,23,7,2,2,,,,,,,,,,,,
2413031,24,ŚLĄSKIE,tarnogórski,Radzionków,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,61,101,87,67,55,,,,,,,,,,,,
2413031,24,ŚLĄSKIE,tarnogórski,Radzionków,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,30,59,31,57,50,64,11,1,,,,,,,,,
2413031,24,ŚLĄSKIE,tarnogórski,Radzionków,M,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,,1,2,,5,8,1,,,,,,,,
2413031,24,ŚLĄSKIE,tarnogórski,Radzionków,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,,7,9,10,,,,,,,,,,,,,
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,1,Przedszkole,1,Dzieci lub młodzież,53,579,566,695,669,15,2,,,,,,,,,,,,,,,,,,,,,,
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,12,657,666,624,680,680,686,658,360,31,8,2,2,1,,,,,,,,,,,
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,168,384,502,501,348,1,,,,,,,,,,,
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,14,Liceum ogólnokształcące,2,Dorośli,,,,,,,,,,,,,,,,3,38,38,38,36,18,12,6,8,2,2,1,2,31
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,334,665,608,536,460,413,15,3,,,,,,,,,
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,19,Szkoła policealna,3,Bez kategorii,,,,,,,,,,,,,,,,,,21,48,50,35,43,45,23,6,7,9,5,154
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,1,6,6,6,7,2,5,8,,,,,,,
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,27,Liceum sztuk plastycznych,3,Bez kategorii,,,,,,,,,,,,,15,46,27,21,27,21,,,,,,,,,,,
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,81,Punkt przedszkolny,1,Dzieci lub młodzież,,10,8,4,3,,,,,,,,,,,,,,,,,,,,,,,,
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,85,Szkoła muzyczna I stopnia,3,Bez kategorii,,,,,,20,41,23,37,31,30,10,5,3,1,1,1,,,,,,,,,,,,
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,68,168,141,153,48,26,10,5,2,,,,,,,,
2413041,24,ŚLĄSKIE,tarnogórski,Tarnowskie Góry,M,94,Branżowa szkoła II stopnia,3,Bez kategorii,,,,,,,,,,,,,,,,5,44,27,3,2,,,,,,,,,
2413052,24,ŚLĄSKIE,tarnogórski,Krupski Młyn,Gm,1,Przedszkole,1,Dzieci lub młodzież,2,23,19,22,21,1,,,,,,,,,,,,,,,,,,,,,,,
2413052,24,ŚLĄSKIE,tarnogórski,Krupski Młyn,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,23,22,32,33,32,28,30,17,3,1,2,,,,,,,,,,,,,
2413052,24,ŚLĄSKIE,tarnogórski,Krupski Młyn,Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,,4,8,15,3,,,,,,,,,,,,
2413062,24,ŚLĄSKIE,tarnogórski,Ożarowice,Gm,1,Przedszkole,1,Dzieci lub młodzież,3,40,51,53,50,1,2,,,,,,,,,,,,,,,,,,,,,,
2413062,24,ŚLĄSKIE,tarnogórski,Ożarowice,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,1,8,11,14,14,1,,,,,,,,,,,,,,,,,,,,,,,
2413062,24,ŚLĄSKIE,tarnogórski,Ożarowice,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,71,76,55,67,73,63,55,42,1,1,,,,,,,,,,,,,,
2413072,24,ŚLĄSKIE,tarnogórski,Świerklaniec,Gm,1,Przedszkole,1,Dzieci lub młodzież,5,106,102,111,96,3,,,,,,,,,,,,,,,,,,,,,,,
2413072,24,ŚLĄSKIE,tarnogórski,Świerklaniec,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,29,42,62,55,1,,,,,,,,,,,,,,,,,,,,,,,
2413072,24,ŚLĄSKIE,tarnogórski,Świerklaniec,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,146,137,153,148,143,164,143,71,5,,,,,,,,,,,,,,,
2413072,24,ŚLĄSKIE,tarnogórski,Świerklaniec,Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,24,56,65,54,57,60,1,,,,,,,,,,
2413072,24,ŚLĄSKIE,tarnogórski,Świerklaniec,Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,10,17,15,15,4,1,,,,,,,,,,,
2413082,24,ŚLĄSKIE,tarnogórski,Tworóg,Gm,1,Przedszkole,1,Dzieci lub młodzież,,47,69,76,56,1,,,,,,,,,,,,,,,,,,,,,,,
2413082,24,ŚLĄSKIE,tarnogórski,Tworóg,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,64,87,54,96,86,78,83,46,11,,,,,,,,,,,,,,,
2413082,24,ŚLĄSKIE,tarnogórski,Tworóg,Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,31,46,36,35,36,31,,,,,,,,,,,
2413092,24,ŚLĄSKIE,tarnogórski,Zbrosławice,Gm,1,Przedszkole,1,Dzieci lub młodzież,,121,169,147,167,6,1,,,,,,,,,,,,,,,,,,,,,,
2413092,24,ŚLĄSKIE,tarnogórski,Zbrosławice,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,171,169,161,156,159,166,192,90,16,9,4,1,1,,,,,,,,,,,
2413092,24,ŚLĄSKIE,tarnogórski,Zbrosławice,Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,1,1,3,5,,,,,,,,,,,,,
2413092,24,ŚLĄSKIE,tarnogórski,Zbrosławice,Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,,,,,2,,1,1,,,,,,,
2413092,24,ŚLĄSKIE,tarnogórski,Zbrosławice,Gm,81,Punkt przedszkolny,1,Dzieci lub młodzież,,2,3,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,
2414011,24,ŚLĄSKIE,bieruńsko-lędziński,Bieruń,M,1,Przedszkole,1,Dzieci lub młodzież,7,159,214,224,221,4,,,,,,,,,,,,,,,,,,,,,,,
2414011,24,ŚLĄSKIE,bieruńsko-lędziński,Bieruń,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,210,240,217,198,230,222,236,133,6,1,,,,,,,,,,,,,,
2414011,24,ŚLĄSKIE,bieruńsko-lędziński,Bieruń,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,68,136,139,117,88,2,,,,,,,,,,,
2414011,24,ŚLĄSKIE,bieruńsko-lędziński,Bieruń,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,52,109,114,102,92,88,11,,,,,,,,,,
2414011,24,ŚLĄSKIE,bieruńsko-lędziński,Bieruń,M,85,Szkoła muzyczna I stopnia,3,Bez kategorii,,,,,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,
2414011,24,ŚLĄSKIE,bieruńsko-lędziński,Bieruń,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,17,63,37,46,5,1,,,,,,,,,,,
2414021,24,ŚLĄSKIE,bieruńsko-lędziński,Imielin,M,1,Przedszkole,1,Dzieci lub młodzież,,72,94,122,107,2,,,,,,,,,,,,,,,,,,,,,,,
2414021,24,ŚLĄSKIE,bieruńsko-lędziński,Imielin,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,3,104,131,108,109,104,128,143,56,2,,,,,,,,,,,,,,,
2414031,24,ŚLĄSKIE,bieruńsko-lędziński,Lędziny,M,1,Przedszkole,1,Dzieci lub młodzież,,107,117,150,165,6,,,,,,,,,,,,,,,,,,,,,,,
2414031,24,ŚLĄSKIE,bieruńsko-lędziński,Lędziny,M,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,49,74,53,51,1,,,,,,,,,,,,,,,,,,,,,,,
2414031,24,ŚLĄSKIE,bieruńsko-lędziński,Lędziny,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,175,208,184,197,212,208,186,110,3,1,,,,,,,,,,,,,,
2414031,24,ŚLĄSKIE,bieruńsko-lędziński,Lędziny,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,41,92,72,78,67,62,5,1,,,,,,,,,
2414031,24,ŚLĄSKIE,bieruńsko-lędziński,Lędziny,M,19,Szkoła policealna,3,Bez kategorii,,,,,,,,,,,,,,,,,,,,3,,,2,,,1,1,,4
2414031,24,ŚLĄSKIE,bieruńsko-lędziński,Lędziny,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,4,29,22,18,14,3,,,,,,,,,,,
2414042,24,ŚLĄSKIE,bieruńsko-lędziński,Bojszowy,Gm,1,Przedszkole,1,Dzieci lub młodzież,,51,87,100,54,,,,,,,,,,,,,,,,,,,,,,,,
2414042,24,ŚLĄSKIE,bieruńsko-lędziński,Bojszowy,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,1,55,,,,,,,,,,,,,,,,,,,,,,,,
2414042,24,ŚLĄSKIE,bieruńsko-lędziński,Bojszowy,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,123,101,127,115,111,105,123,61,1,,,,,,,,,,,,,,,
2414052,24,ŚLĄSKIE,bieruńsko-lędziński,Chełm Śląski,Gm,1,Przedszkole,1,Dzieci lub młodzież,1,66,64,75,69,,,,,,,,,,,,,,,,,,,,,,,,
2414052,24,ŚLĄSKIE,bieruńsko-lędziński,Chełm Śląski,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,70,76,68,56,76,73,80,41,3,,,,,,,,,,,,,,,
2415011,24,ŚLĄSKIE,wodzisławski,Pszów,M,1,Przedszkole,1,Dzieci lub młodzież,2,69,122,126,133,,,,,,,,,,,,,,,,,,,,,,,,
2415011,24,ŚLĄSKIE,wodzisławski,Pszów,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,127,121,129,139,131,120,145,70,2,,1,,,,,,,,,,,,,
2415011,24,ŚLĄSKIE,wodzisławski,Pszów,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,8,23,24,22,21,,,,,,,,,,,,
2415011,24,ŚLĄSKIE,wodzisławski,Pszów,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,33,81,85,62,17,2,,,,,,,,,,,
